date,precipitation,wind_direction_400hPa,wind_speed_400hPa,cloud_cover_400hPa,temperature_400hPa,wind_speed_50hPa,wind_speed_30hPa,wind_speed_70hPa,wind_speed_100hPa,wind_speed_150hPa,wind_speed_200hPa,wind_speed_250hPa,wind_speed_300hPa,wind_speed_1000hPa,wind_speed_975hPa,wind_speed_950hPa,wind_speed_925hPa,wind_speed_900hPa,wind_speed_850hPa,wind_speed_800hPa,wind_speed_700hPa,wind_speed_600hPa,wind_speed_500hPa,wind_direction_30hPa,wind_direction_50hPa,wind_direction_70hPa,wind_direction_100hPa,wind_direction_150hPa,wind_direction_250hPa,wind_direction_300hPa,wind_direction_200hPa,wind_direction_600hPa,wind_direction_500hPa,wind_direction_700hPa,wind_direction_800hPa,wind_direction_850hPa,wind_direction_900hPa,wind_direction_925hPa,wind_direction_950hPa,wind_direction_975hPa,wind_direction_1000hPa
2025-10-01 10:00:00+00:00,0.0,287.81897,141.17223,0.0,-27.363636,22.417849,13.994284,63.2367,116.887634,164.27295,182.71945,182.15509,170.64066,20.721119,43.647667,43.75735,39.418987,35.701843,33.175182,36.704903,63.41978,99.12163,135.85992,300.96368,285.52417,303.38855,289.1791,281.8024,281.0138,282.17917,273.3885,289.78116,289.0752,310.23627,335.87903,344.05453,355.29224,360.0,1.5207464,360.0,352.01077
2025-10-01 11:00:00+00:00,0.0,286.83176,149.19142,0.0,-27.681818,26.318054,13.994284,61.24704,116.57307,166.14258,177.70131,184.07388,182.38815,22.862125,44.40005,45.305214,42.636868,38.95048,36.558083,42.201893,57.51017,92.69678,144.24979,300.96368,294.22772,304.62424,290.4871,278.3056,280.13773,281.38382,271.93488,290.6745,289.94247,313.6882,346.293,355.71094,358.15244,360.0,1.4687687,359.03717,352.76315
2025-10-01 12:00:00+00:00,0.0,285.40778,158.08148,0.0,-27.681818,27.911287,14.449914,56.2466,118.67872,164.75435,177.70131,191.80865,188.59862,23.177402,36.217285,47.77,45.941105,43.11831,40.26663,41.593266,51.908356,80.9049,148.18906,311.63345,295.46332,303.6901,294.49188,280.49142,280.81778,279.5222,271.93488,298.37915,291.3707,318.8786,350.31128,354.80566,0.5562418,3.5136862,4.647894,357.63867,353.75818
2025-10-01 13:00:00+00:00,0.0,282.7867,173.50273,0.0,-28.0,32.310986,13.682105,56.920994,110.11267,160.25279,172.10693,193.28941,196.30914,26.727423,35.51103,37.5803,38.6229,45.635586,44.716312,41.80012,47.69627,67.64736,138.16164,285.25516,301.32864,304.69522,290.40997,290.60635,282.91464,280.21082,265.60138,302.15228,287.176,325.069,353.1301,357.07935,1.0511572,358.80652,357.63867,356.38617,355.36462
2025-10-01 14:00:00+00:00,0.0,279.46225,182.48286,0.0,-27.681818,22.126907,14.598629,56.41276,108.166534,147.99458,178.18282,171.81384,209.12389,27.381308,36.5672,38.32454,38.616615,38.09302,44.695408,42.04759,41.11571,61.53793,120.747665,260.53775,310.60123,308.08884,289.44012,288.43503,282.09473,276.92102,265.36462,305.80344,280.30478,331.11353,357.27374,2.3372545,360.0,359.4032,359.4213,358.83087,357.73953
2025-10-01 15:00:00+00:00,0.0,278.02713,189.05237,0.0,-27.363636,15.3674965,17.717789,47.63864,107.39162,140.86589,171.6,158.47272,212.48471,28.802248,37.307568,38.32454,38.61452,37.255814,38.302883,40.5,37.00268,52.18435,104.73738,241.69934,308.65982,319.0857,288.23257,283.7995,271.73566,278.7707,270.0,311.18582,288.01987,337.30615,360.0,2.0453732,360.0,360.0,0.5787131,0.57293475,0.71615016
2025-10-01 16:00:00+00:00,0.0,276.11542,168.96153,0.0,-28.954546,18.667618,19.386593,31.952465,107.02224,141.48299,160.05049,156.6632,199.85313,26.282465,35.815414,39.485767,41.02793,41.862556,43.12774,38.55191,34.78632,43.984406,82.7304,248.19853,315.0001,325.71307,287.62238,282.73965,264.7262,280.02783,274.29977,316.5074,293.9625,344.47583,2.9736779,6.6743836,0.57293475,360.0,359.4383,359.4032,359.21518
2025-10-01 17:00:00+00:00,0.0,277.8916,122.358826,0.0,-31.5,27.1529,24.1197,24.621943,99.04908,134.46962,154.84186,157.65735,191.16568,24.693481,34.523396,38.804405,41.849796,43.961456,47.431824,38.73306,33.88306,37.671917,56.2466,264.2895,315.0001,316.9749,289.0936,283.4162,265.63483,279.7579,271.33218,325.6196,303.6901,351.57312,11.16485,8.285721,1.0911958,358.34772,355.9959,353.79663,352.46063
2025-10-01 18:00:00+00:00,0.0,284.5603,95.46601,0.0,-33.409092,32.422215,32.59939,25.681122,96.0075,128.08559,145.79877,140.72781,163.94829,24.387177,35.63622,39.96294,43.45809,46.900536,51.03187,42.898132,33.522987,35.24835,47.789536,276.3401,321.009,307.40543,288.2086,285.2081,266.0885,278.84174,275.19434,338.19852,308.8845,1.0608971,21.181417,10.808191,1.5343112,358.40887,356.11215,353.9911,351.51114
2025-10-01 19:00:00+00:00,0.0,296.56497,72.4486,0.0,-34.68182,36.96701,34.944527,28.624464,94.49571,119.66954,136.63673,127.20565,140.28198,25.153671,37.491764,42.28047,45.8618,49.857903,54.821976,46.154633,35.204647,34.606285,39.74519,285.94547,324.24603,303.02386,287.74475,285.7087,269.4595,280.34863,277.0625,353.21112,331.11353,9.13011,22.954124,13.4587,2.4059253,358.99493,356.32556,354.2895,350.94217
2025-10-01 20:00:00+00:00,0.0,317.4896,58.603752,0.0,-35.636364,41.982853,37.56594,36.27892,93.79211,110.45868,126.09139,112.37793,113.23956,26.576681,40.058052,45.33166,49.07427,52.407562,58.40205,49.962486,38.11055,37.858036,40.958515,296.56497,329.03632,304.21576,286.34824,287.05704,276.74548,282.8581,278.20712,6.20336,354.95764,16.073652,22.972757,16.313925,3.205153,0.46962133,357.553,355.19214,351.43094
2025-10-01 21:00:00+00:00,0.0,337.9637,54.37205,0.0,-36.272728,45.107872,37.947334,42.273396,91.49164,102.08466,114.629845,99.2524,89.558914,28.266306,42.58736,48.001564,52.34616,55.14947,61.10068,52.59515,41.265354,41.47786,46.36723,304.69522,331.38962,304.59235,286.7713,287.79608,284.70834,287.9495,280.25113,14.858671,10.437421,21.161337,24.128399,18.70531,6.0999646,2.6424956,359.53793,356.98727,353.41815
2025-10-01 22:00:00+00:00,0.0,347.90527,51.544155,0.0,-36.590908,45.615788,34.88266,46.320618,87.665726,96.38921,102.84357,86.93997,70.84066,29.914679,44.7684,50.76284,56.593708,59.76525,62.197105,53.66563,45.07164,45.02231,48.625916,310.81497,333.43503,306.57312,289.1791,288.88617,290.18588,296.13095,281.441,19.093594,15.75124,22.680603,26.564985,21.489677,11.3098955,5.7105074,2.6223466,0.47744873,357.24094
2025-10-01 23:00:00+00:00,0.0,352.50424,45.993042,0.0,-36.909092,45.694637,30.594118,50.24261,82.25034,93.39979,88.775665,75.13188,57.92408,31.698402,46.75284,54.118843,61.499817,65.15457,62.19043,53.955997,48.17847,47.405144,47.81966,318.1799,336.8014,310.1559,293.1986,290.29764,296.56497,309.9575,283.28488,21.25058,17.525654,21.938543,29.41551,24.687162,16.80511,9.031003,6.159073,4.118117,1.952469
2025-10-02 00:00:00+00:00,0.0,4.5139127,45.741886,0.0,-36.909092,43.680656,25.681122,53.517845,76.74373,87.797035,77.81516,63.90493,50.471375,32.88635,47.752754,55.747314,64.005875,68.17217,61.974686,53.955997,50.291183,49.848694,50.142197,322.59457,339.0754,312.27362,296.96564,291.65604,304.28693,331.6071,287.03784,23.198618,21.037588,24.034292,32.51191,28.072395,21.997461,13.075595,9.593073,7.1804457,5.023991
2025-10-02 01:00:00+00:00,0.0,24.443953,57.998615,0.0,-36.590908,40.23133,20.64558,54.332306,70.59631,78.95416,68.72554,53.46401,51.725426,32.283787,46.48865,55.30203,62.854225,66.658104,60.81453,54.1133,50.35243,51.597374,57.961365,324.46225,342.6459,313.2101,301.79886,294.22772,315.90927,356.00916,294.77512,27.377628,27.095472,30.358036,35.59932,32.14189,27.691422,19.826567,13.35536,9.235486,7.0456862
2025-10-02 02:00:00+00:00,0.0,37.875053,82.09263,0.0,-36.272728,35.79944,14.647866,52.63611,65.287056,70.31017,63.90493,47.228806,62.30762,30.903435,43.75117,53.739574,60.479824,63.042747,59.240505,53.72383,49.922123,54.03098,67.5633,325.0079,346.42953,313.1524,306.02747,297.43964,332.78397,15.642312,304.28693,32.005356,33.407852,38.437344,38.576557,36.86999,33.901142,28.610369,18.043507,11.3098955,8.035626
2025-10-02 03:00:00+00:00,0.0,42.08909,100.25568,0.0,-35.954548,32.019993,10.32279,51.76717,59.61476,61.948368,59.39697,48.373543,81.042206,29.427662,42.001644,52.764576,58.822598,60.08398,57.88059,53.907322,50.489964,55.834538,76.58407,324.46225,347.00537,314.06088,310.10083,301.53473,352.87506,27.323807,315.0001,34.854527,35.4334,43.505726,40.485935,40.209805,39.345566,35.537766,22.425905,12.308005,7.7335134
2025-10-02 04:00:00+00:00,0.0,40.462154,107.25073,0.0,-35.636364,27.704151,10.32279,50.911686,55.21304,57.612495,54.96471,59.39697,112.17272,28.856194,42.6543,52.10875,56.97692,58.12427,56.200478,53.202442,50.06469,58.590046,81.89066,324.46225,342.34976,315.0001,312.3574,305.67648,8.130019,34.54016,323.88055,35.909817,34.854527,42.990456,40.425995,41.054714,41.49638,38.407166,26.945673,11.604741,3.5762644
2025-10-02 05:00:00+00:00,0.0,35.095905,108.53202,0.0,-35.0,24.70951,12.354755,49.214634,51.76717,54.411762,49.911922,74.83421,147.13585,28.820242,43.978027,51.716187,54.652122,55.44734,54.271866,52.24222,50.226025,60.87624,84.869774,330.9455,330.9455,315.0001,314.06088,311.42358,15.819268,37.711117,332.81897,36.253937,33.465405,39.98684,39.173653,40.9143,41.63345,38.725685,30.595932,10.261325,357.85245
2025-10-02 06:00:00+00:00,0.0,31.607454,109.90323,0.0,-34.363636,23.81932,13.994284,48.373547,49.243885,52.60874,47.81966,90.733,168.29546,28.623962,45.75236,51.332306,52.39096,53.397938,52.744743,52.00961,51.3937,63.34439,88.91344,329.03632,319.0857,316.00497,313.0251,315.0001,20.112684,38.34083,342.47433,35.537766,31.75944,37.14678,37.97166,39.742153,41.185837,38.453735,32.371765,9.385449,353.50073
2025-10-02 07:00:00+00:00,0.0,30.963696,111.95427,0.0,-33.409092,25.455843,12.979984,46.738422,48.551826,51.822773,48.729454,103.39516,163.92633,28.001427,47.348854,50.656464,51.085377,51.989613,51.881367,52.90085,54.993237,65.82169,94.25922,326.3099,315.0001,318.12222,309.98682,317.8156,21.801476,36.366676,350.07382,34.8754,31.464104,36.740658,36.545067,38.58124,40.10085,37.321125,30.287876,9.981766,351.87
2025-10-02 08:00:00+00:00,0.0,32.005356,113.20777,0.0,-32.454548,28.01428,11.320777,45.946053,49.68058,51.933804,51.725426,114.761665,145.517,27.343414,48.72644,50.03142,50.31953,51.583572,51.76717,53.82378,59.7186,67.170685,100.234116,327.99466,316.73566,319.23648,307.14676,319.68597,21.467726,31.855091,356.00916,34.07725,31.787212,37.82282,35.16653,36.76911,38.078938,34.579353,26.168493,11.481962,350.9098
2025-10-02 09:00:00+00:00,0.0,31.487421,112.57637,0.0,-31.5,29.710604,10.32279,43.48241,49.94076,52.32055,56.412766,121.6684,130.44722,26.6327,49.60957,49.81682,49.330753,50.413624,51.07051,54.776817,63.106155,68.30716,102.28197,324.46225,316.63654,320.59937,305.21768,323.39282,22.01134,27.979382,1.218852,34.26116,31.078976,39.011856,33.835163,34.82457,35.537766,32.005356,22.380184,12.154927,350.66507
2025-10-02 10:00:00+00:00,0.0,27.962143,110.04726,0.0,-30.863638,30.594118,9.372299,40.10586,47.789536,53.933292,62.814014,123.06291,121.29502,26.27753,49.897682,49.97298,48.602192,49.253242,50.817787,55.47071,64.6382,68.576126,96.157364,320.1945,318.1799,321.07245,308.8845,327.72437,23.565413,25.804485,6.581848,35.776165,29.123957,41.496365,33.97659,32.549995,31.798878,28.68606,20.400303,11.645955,350.53775
2025-10-02 11:00:00+00:00,0.0,22.520613,106.52324,0.0,-30.545456,29.80738,8.653323,37.680763,46.676758,55.278206,70.84067,119.69361,114.905876,25.922499,49.316948,49.945988,47.870987,47.926117,50.417793,55.75168,65.39665,67.59786,86.41666,326.3099,319.89914,322.76508,316.04153,332.87878,25.537397,24.691547,10.738852,38.118332,25.497509,45.38449,34.40272,29.809025,27.012596,24.842371,18.996754,10.459866,350.40692
2025-10-02 12:00:00+00:00,0.0,19.476671,104.372406,0.0,-30.227274,29.048925,8.485281,35.047394,46.102493,58.616035,76.54645,117.53875,112.1663,25.509243,46.856907,47.870277,46.235985,45.95127,49.53692,54.929497,64.5547,66.83599,79.57185,315.0001,321.70978,321.9529,321.34018,337.1094,27.349789,26.016727,13.600564,39.53613,23.085169,46.948074,34.9921,27.979382,23.06155,21.431238,17.409391,9.16228,351.0695
2025-10-02 13:00:00+00:00,0.0,21.181417,102.95552,0.0,-29.909092,26.644323,9.674708,34.11041,45.615784,63.373177,78.88117,118.18629,120.84304,25.325686,41.4681,42.439648,41.467247,41.84371,48.097,53.127205,62.322926,65.806435,77.99999,299.74478,324.16226,320.7106,324.63745,341.22186,29.16752,32.427544,13.190616,38.437344,22.61991,44.999897,35.036278,27.050516,19.885252,18.083544,14.796817,8.275804,354.2895
2025-10-02 14:00:00+00:00,0.0,26.266575,103.039406,0.0,-29.59091,22.641554,13.416408,34.88266,46.938255,69.568954,80.96221,118.951416,136.44164,25.20257,34.15255,35.149155,35.60855,36.28604,46.465374,50.219513,59.382195,65.628174,80.04998,280.30478,327.99466,319.185,327.52884,345.00485,30.963696,39.289394,11.976112,35.869915,23.875284,41.185837,35.272507,26.816269,16.76264,13.722319,11.433645,6.2709923,359.18155
2025-10-02 15:00:00+00:00,0.0,29.827002,103.74275,0.0,-29.272728,19.349417,14.84318,35.678562,47.95498,73.93402,82.136475,121.85761,145.21982,25.223133,28.812466,30.009367,30.948547,32.191757,44.023647,47.434162,55.862064,64.44967,82.136475,284.03625,330.25522,317.72638,328.2986,346.86597,32.124966,42.655846,11.802407,33.084866,25.06744,36.86999,34.69522,25.769283,12.771242,8.97255,6.6665697,4.4555283,2.4539824
2025-10-02 16:00:00+00:00,0.0,31.865936,104.558495,0.0,-28.636364,17.055204,15.3674965,36.496574,50.628056,72.49827,85.571014,127.19999,138.74927,25.223133,27.25615,28.300457,29.497812,30.075508,40.031296,44.376232,51.318684,63.734207,83.181725,308.65982,320.7106,316.33215,328.5705,347.57407,31.890757,40.43997,14.620926,29.197395,26.564985,32.15227,33.511044,22.77042,8.806714,5.4772835,3.1363046,2.3532507,2.4539824
2025-10-02 17:00:00+00:00,0.0,32.07397,106.21186,0.0,-27.681818,16.670933,20.957098,39.03229,53.30216,68.72554,88.4181,132.9457,126.52462,25.199999,27.608738,28.260717,28.986021,28.992714,34.87788,41.24621,47.18874,62.57888,83.72526,336.3706,300.25635,315.0001,328.8151,347.90527,30.963696,35.348255,18.189138,25.559923,27.29949,26.564985,30.60634,17.488089,4.969664,2.385899,0.7848072,0.77420676,360.0
2025-10-02 18:00:00+00:00,0.0,32.96941,105.84517,0.0,-27.045456,17.181385,23.299786,40.729347,55.369305,66.380714,93.39979,136.4891,115.661575,24.490587,27.608738,28.260717,28.558655,28.049633,31.191063,38.470764,43.805916,62.310875,84.85281,348.11136,294.77512,315.0001,330.1012,347.4712,29.494864,30.555893,20.297659,23.198618,28.739704,20.74617,27.897186,11.802421,0.8550762,360.0,359.21518,359.2258,358.31534
2025-10-02 19:00:00+00:00,0.0,34.237514,104.510284,0.0,-26.727274,20.435263,15.646086,42.426407,57.961365,69.26817,100.98554,134.75311,110.145355,22.7057,26.13796,27.140978,27.378557,27.260773,29.39152,35.587917,42.629227,62.637684,84.39336,355.60138,310.2363,315.0001,332.90454,345.9637,28.162445,29.357658,20.15771,23.886515,29.84584,16.06006,24.044224,7.12493,356.4786,357.47394,356.72958,357.54602,357.27374
2025-10-02 20:00:00+00:00,0.0,34.439045,101.851654,0.0,-26.409092,25.314028,2.6832817,44.979992,60.191692,74.51604,109.69995,130.94855,105.38159,19.852295,24.320341,25.653742,26.256401,26.583866,28.766668,32.893764,42.48438,62.93621,83.965706,26.564985,328.5705,313.91916,336.5014,345.06854,26.09537,30.068504,19.822565,26.231878,30.963696,11.802421,19.536749,3.6328866,352.76315,354.7262,354.80566,355.60138,355.84042
2025-10-02 21:00:00+00:00,0.0,34.472282,97.525375,0.0,-26.09091,27.416782,5.3665633,46.676758,63.06568,78.62518,113.84199,125.13416,100.63558,17.015474,22.123884,24.582933,25.598051,26.435139,28.256838,31.048347,42.755558,61.847183,81.91703,153.43501,336.8014,316.04153,338.80588,344.05453,24.353003,30.846518,18.435053,27.581947,31.827414,9.188767,14.931467,0.9240338,349.04596,351.87,352.76315,354.19336,353.92764
2025-10-02 22:00:00+00:00,0.0,32.412296,89.55087,0.0,-26.09091,20.505608,0.0,48.729454,64.89992,82.09263,110.45868,117.704025,94.67079,14.154915,20.23125,24.251545,26.663027,27.719719,27.356956,29.516943,43.368397,58.5729,78.61603,270.0,339.44388,322.00122,340.55988,344.7448,23.428713,30.465475,17.057049,28.354864,31.263678,9.057818,10.738852,358.09088,345.12427,348.6901,351.74063,354.71,352.69434
2025-10-02 23:00:00+00:00,0.0,29.638298,80.07696,0.0,-26.09091,8.736132,12.528367,51.65578,65.64999,84.41042,102.7385,109.85737,87.07238,10.948973,17.968803,23.928093,28.193747,29.391888,26.528408,28.65746,44.19118,54.915787,75.17979,343.3007,344.05453,329.2646,341.89615,345.17346,21.801476,29.744795,14.198587,28.474106,28.610369,10.520736,6.0089183,355.07297,342.5972,345.9637,350.69012,355.23645,350.53775
2025-10-03 00:00:00+00:00,0.0,25.709915,71.91995,0.0,-26.09091,1.2,20.115665,52.058426,64.51046,85.881775,94.13692,100.98554,81.042206,8.209263,15.779031,22.54818,28.242483,29.543524,25.265467,27.518173,43.581074,50.495804,69.76532,342.6459,360.0,334.02567,341.56494,344.6044,20.15771,27.323807,11.023424,26.980152,26.564985,10.669744,2.0825295,352.7469,339.2538,342.5972,348.11136,353.21112,344.7448
2025-10-03 01:00:00+00:00,0.0,22.380184,66.185196,0.0,-26.09091,3.794733,19.534586,47.909912,58.616035,85.76432,86.931694,92.641235,75.79023,6.792466,13.221173,19.21888,24.50662,26.024282,22.702635,25.5049,41.433067,46.643536,63.361813,349.3804,251.56496,337.93204,337.1094,342.072,16.557161,23.317738,6.3401003,21.614847,24.623547,8.615564,358.8767,349.59235,334.25934,336.8014,341.2,343.61038,327.99466
2025-10-03 02:00:00+00:00,0.0,19.502544,61.105812,0.0,-26.409092,10.799999,16.8,42.88216,51.05291,84.00857,79.2,85.436295,72.87469,6.489992,11.492335,16.002602,19.411728,21.130207,19.344288,23.086792,37.989048,43.061554,54.833565,360.0,270.0,342.072,330.42224,338.19852,10.520736,17.241547,360.0,14.300317,23.198618,4.685815,355.03036,344.9816,326.3099,325.9806,327.84772,324.24603,303.6901
2025-10-03 03:00:00+00:00,0.0,14.036275,54.424995,0.0,-26.409092,16.009996,11.063454,37.585102,47.04551,81.573524,73.553246,78.23043,69.66204,7.5170207,11.797098,14.790948,17.074848,18.351887,17.352394,20.886597,34.76416,40.299088,47.06081,12.528798,282.99463,343.3007,322.25314,333.81195,4.398633,10.922761,354.3825,5.8262515,19.359097,1.0230169,348.9591,336.8014,315.0001,313.09085,312.8789,304.69522,286.6993
2025-10-03 04:00:00+00:00,0.0,4.398633,46.938255,0.0,-26.409092,22.029072,2.6832817,34.55083,45.851936,78.61603,68.263016,72.039986,67.46732,8.759178,14.205587,16.864275,19.079662,20.010002,16.952879,19.962463,32.281826,38.454544,40.747025,63.435013,299.35767,339.6768,317.1211,328.73633,358.09088,5.102074,349.8754,360.0,13.627024,358.89832,337.93204,323.74606,307.34943,304.69522,301.86594,293.1986,279.46225
2025-10-03 05:00:00+00:00,0.0,349.69522,40.24922,0.0,-26.409092,28.849957,11.999999,31.13069,47.517574,74.409676,64.32044,67.88225,64.799995,10.495713,17.342134,20.084318,22.700434,23.568592,18.788836,20.808651,29.23178,36.23169,34.98571,180.0,315.0001,332.44727,315.0001,322.206,351.87,360.0,345.9637,353.517,5.9060555,356.34784,324.78232,309.09384,303.40784,299.74478,297.5527,288.8248,275.90604
2025-10-03 06:00:00+00:00,0.0,334.2307,38.64298,0.0,-26.409092,34.32084,18.159294,30.96837,48.433044,71.357124,60.71573,63.156944,62.814014,11.542478,19.729742,22.521582,25.366304,26.064651,21.649164,22.627415,27.04099,35.143738,30.095846,187.59456,323.53067,324.46225,311.98712,317.72638,345.69968,353.41815,341.56494,347.90527,355.42615,350.75397,315.0001,300.34317,299.85892,297.37762,294.36243,285.3502,273.57626
2025-10-03 07:00:00+00:00,0.0,324.86572,39.61818,0.0,-26.409092,33.341866,15.035957,33.190357,48.551826,68.736015,57.512436,56.920994,59.675117,12.245294,20.27248,22.93038,25.566431,26.780884,24.863644,24.909836,26.105885,33.63513,27.704151,208.61037,329.74365,319.39877,309.98682,315.70724,341.56494,344.84586,336.6444,341.56494,342.34976,341.99573,308.48022,296.09537,294.96277,294.14554,291.80145,282.75754,268.31534
2025-10-03 08:00:00+00:00,0.0,319.574,42.561954,0.0,-26.09091,28.523674,12.237646,37.335236,49.47727,65.34217,55.369305,50.142197,58.505383,12.682018,19.82825,21.928272,24.575842,26.751423,28.183254,27.32215,26.40668,32.232624,25.314028,258.6901,337.75092,315.0001,309.09384,315.74396,338.9624,334.48618,330.1012,336.0375,328.5705,330.42224,304.5626,292.83368,290.13638,291.10492,290.6745,281.94415,263.4803
2025-10-03 09:00:00+00:00,0.0,315.0001,44.123463,0.0,-26.09091,23.57626,17.181385,39.889847,50.414284,62.814014,54.26601,45.615788,57.91165,13.493999,20.055065,22.033937,24.549496,27.427387,31.310675,29.584621,27.737257,31.867104,26.318054,294.77512,345.25638,313.7812,308.23386,316.5481,333.43503,325.9806,324.90408,330.8026,316.8476,319.53784,300.46545,291.3369,285.94547,288.13818,288.43503,279.63748,260.78903
2025-10-03 10:00:00+00:00,0.0,307.47626,45.362537,0.0,-26.09091,19.237463,19.534584,39.889847,50.414284,60.29925,56.2338,44.253815,57.160824,14.917212,22.535236,23.76787,25.968285,29.445494,33.872055,31.30495,29.896374,32.910847,29.048925,312.5104,356.42374,316.2188,308.23386,317.41956,319.39877,320.96448,320.1945,325.1246,308.2902,311.63345,296.56497,289.6539,284.8265,286.18927,286.07364,276.65433,261.67444
2025-10-03 11:00:00+00:00,0.0,300.46545,47.335396,0.0,-25.772728,15.783535,20.64558,38.268524,48.729454,56.908348,59.421207,49.2585,56.105614,16.299694,25.808428,26.199905,28.399584,31.68425,35.884445,33.154938,31.679502,35.52266,32.310986,324.46225,8.746089,318.81415,307.99878,317.5638,304.07724,318.46832,316.63654,321.54626,301.32864,304.6242,293.08514,287.74475,285.32156,285.61105,282.80426,274.14453,263.6599
2025-10-03 12:00:00+00:00,0.0,299.74478,48.373547,0.0,-25.772728,11.384199,20.957098,36.732548,48.0,56.02856,61.09402,54.21291,55.21304,18.057508,28.374413,27.940775,30.242582,34.32813,37.494686,35.114098,34.491585,37.044758,36.496574,336.3706,18.435053,321.63248,306.86996,316.73566,297.69937,317.64258,315.0001,316.7899,297.4075,300.25635,289.9832,286.23242,285.56155,283.85144,280.3758,272.26044,265.42615
2025-10-03 13:00:00+00:00,0.0,307.99878,48.729454,0.0,-25.772728,4.947727,18.62901,35.047394,48.596294,57.724865,59.493862,55.369305,54.332306,20.211363,28.72781,28.472015,31.633652,37.159267,39.456554,37.64306,36.36733,38.870094,39.72707,345.06854,14.036275,321.9529,302.90524,313.31537,299.8988,316.7899,318.27057,310.73203,295.01685,297.43964,286.9909,284.03625,284.34937,281.73856,277.0283,270.74405,265.91446
2025-10-03 14:00:00+00:00,0.0,320.90613,49.47727,0.0,-25.454546,3.794733,14.4,31.680906,49.911922,60.727585,56.642036,54.96471,52.718117,21.986542,27.981762,28.686981,32.60086,39.59743,41.470856,40.5216,38.307163,40.621716,44.009087,360.0,251.56496,322.69598,297.18103,307.77576,306.11945,318.69147,323.61554,304.33026,295.8663,296.98016,285.75122,282.05078,283.44864,279.2298,273.094,269.2361,267.1845
2025-10-03 15:00:00+00:00,0.0,329.2646,51.65578,0.0,-25.454546,10.733127,8.736132,28.899828,51.052914,63.2367,55.977135,54.3058,52.099903,23.78453,27.98922,29.034842,33.227596,40.727455,42.362595,41.761223,40.24922,42.521843,45.615788,15.945477,243.43501,318.36655,293.55228,303.38855,315.0001,321.54626,329.03632,300.01828,296.56497,296.56497,286.6993,281.7934,282.46494,276.95285,270.7639,268.4725,267.3975
2025-10-03 16:00:00+00:00,0.0,329.2646,51.65578,0.0,-25.454546,16.321764,3.6,25.51235,52.15515,61.77378,57.462334,54.951614,51.264023,24.863468,28.735077,29.806454,32.739525,37.929367,41.565887,41.231052,43.025024,43.90824,45.694637,90.0,252.89719,311.18582,293.0255,299.0545,328.39255,327.42596,331.29416,296.56497,299.93143,296.56497,292.83368,285.25516,280.8138,275.64044,270.0,268.51218,267.5105
2025-10-03 17:00:00+00:00,0.0,324.78232,49.94076,0.0,-25.454546,20.540691,10.733127,24.149532,53.26162,59.590603,59.578518,58.517685,52.63611,25.582806,30.226828,30.590445,32.269146,33.80346,39.94821,40.917595,45.82186,44.694,44.64258,153.43501,263.29025,296.56497,292.5206,295.01685,344.53873,335.77228,332.4028,293.7495,306.25394,298.30066,302.52487,290.7091,277.82898,274.28906,271.4502,268.5856,267.58054
2025-10-03 18:00:00+00:00,0.0,320.01315,48.551826,0.0,-25.454546,25.228556,15.783535,25.056734,53.26162,58.616035,61.715477,63.13414,53.933292,25.562534,31.345669,32.57368,33.103195,32.451984,39.94821,42.252216,48.118458,46.521385,44.253815,171.25392,272.72626,286.6993,292.5206,292.8906,351.2539,339.14545,333.43503,293.86017,310.60123,300.20316,309.71872,295.6881,276.66656,274.87918,273.40637,271.3639,269.19308
2025-10-03 19:00:00+00:00,0.0,317.0454,47.54787,0.0,-25.136364,28.01428,13.682105,29.68636,52.813633,60.191692,63.972496,64.039986,55.938538,24.216522,32.71435,36.635395,38.068054,37.53929,43.20471,44.637424,48.56078,49.430637,44.156082,195.25517,279.86575,284.03625,291.318,293.49857,347.00537,337.28555,336.8014,298.68604,312.7974,305.1121,311.36694,296.29474,277.0457,276.67438,276.67438,277.20596,275.11722
2025-10-03 20:00:00+00:00,0.0,313.995,48.373547,0.0,-24.818182,29.221909,12.979984,36.437344,52.813633,63.871117,66.85626,62.871292,57.961365,22.180206,34.292847,41.756245,44.711407,45.76595,47.490887,47.130135,48.350086,54.49975,45.043976,236.3099,289.1791,287.24155,291.318,295.60214,336.3706,332.90454,338.9624,305.83774,311.7602,311.87778,311.12863,295.58148,278.9453,278.27582,280.68484,284.4898,283.13403
2025-10-03 21:00:00+00:00,0.0,311.05472,49.33153,0.0,-24.5,28.999308,16.970562,41.742065,53.517845,66.56486,69.10166,64.24204,59.915936,21.407139,36.338127,45.440613,49.224045,51.3981,50.13486,48.872276,50.0339,58.142742,46.738422,261.87,294.44394,288.43503,289.6539,297.95087,327.20047,327.26477,339.6768,309.28937,311.87778,315.0001,311.68213,297.0308,282.2251,281.3099,283.7995,289.1791,289.6539
2025-10-03 22:00:00+00:00,0.0,307.40543,51.362244,0.0,-24.5,26.345398,18.039955,45.235386,55.408302,68.18914,69.816895,65.781456,57.92408,21.629978,38.470116,46.902653,51.164494,53.110023,50.817787,50.209557,54.071293,59.928673,50.24261,273.814,300.06848,291.80145,287.6502,298.36896,321.66663,320.0425,335.63754,308.90414,310.1559,311.74268,314.19315,302.55,290.29184,286.44046,286.78992,289.8408,288.43503
