date,temperature,pressure,110,stdev [110],direction [110],320,stdev [320],direction [320],500,stdev [500],direction [500],800,stdev [800],direction [800],1000,stdev [1000],direction [1000],1500,stdev [1500],direction [1500],1900,stdev [1900],direction [1900],3200,stdev [3200],direction [3200],4200,stdev [4200],direction [4200],5600,stdev [5600],direction [5600],7200,stdev [7200],direction [7200],9200,stdev [9200],direction [9200],10400,stdev [10400],direction [10400],11800,stdev [11800],direction [11800],13500,stdev [13500],direction [13500],15800,stdev [15800],direction [15800],17700,stdev [17700],direction [17700],19300,stdev [19300],direction [19300],22000,stdev [22000],direction [22000],cloud_cover_low,is_day
2024-08-08 17:00:00,20.7815,1012.5,7.8767514,0.0,164.24876,7.968754,0.0,163.85559,13.78866,0.0,165.96373,15.036305,0.0,169.17703,18.56871,0.0,176.51074,27.943304,0.0,192.20045,29.248697,0.0,203.9625,29.920006,0.0,221.36694,32.17737,0.0,225.55618,36.267654,0.0,228.62158,43.315613,0.0,235.359,60.938,0.0,225.43074,66.88618,0.0,234.46223,78.07959,0.0,252.61752,61.14777,0.0,244.24957,27.831554,0.0,257.90524,10.12125,0.0,230.19447,5.9737735,0.0,257.4712,10.725427,0.0,115.01686,1.0,1.0
2024-08-08 18:00:00,20.0315,1011.9,6.600475,0.0,166.37299,6.6442757,0.0,165.96373,12.507767,0.0,170.38034,14.467122,0.0,172.23492,17.201897,0.0,176.98727,26.098148,0.0,188.13002,29.11382,0.0,198.9391,29.494648,0.0,216.21893,32.494244,0.0,223.89838,35.737064,0.0,224.9999,44.06037,0.0,241.92761,58.23235,0.0,235.42574,70.12507,0.0,238.21912,78.28097,0.0,250.6651,64.94999,0.0,241.38963,28.487555,0.0,252.80138,14.225345,0.0,239.9315,7.3877287,0.0,254.74483,9.566818,0.0,118.30067,46.0,1.0
2024-08-08 19:00:00,22.5315,1011.8,5.799032,0.0,166.42955,5.8137417,0.0,165.96373,9.932065,0.0,171.52895,12.016254,0.0,173.77426,14.707453,0.0,177.35751,20.272362,0.0,185.5721,26.479853,0.0,196.58742,28.501106,0.0,221.18584,34.051605,0.0,224.47443,35.74881,0.0,226.46873,43.238003,0.0,240.36171,58.834843,0.0,233.5086,72.1552,0.0,243.8952,77.05936,0.0,250.34608,68.234665,0.0,239.7828,29.121582,0.0,249.14546,16.391897,0.0,251.56496,7.8826113,0.0,260.53775,8.717231,0.0,131.98714,28.0,1.0
2024-08-08 20:00:00,22.6315,1011.3,5.799032,0.0,166.42955,5.8137417,0.0,165.96373,9.796989,0.0,168.92984,11.675793,0.0,170.36253,13.20475,0.0,173.11838,17.2239,0.0,180.0,23.085863,0.0,190.78426,26.220665,0.0,215.11209,32.29845,0.0,229.9938,33.953888,0.0,228.09415,40.303116,0.0,233.49846,61.339714,0.0,238.82872,87.56874,0.0,245.52097,81.71581,0.0,243.6382,69.026855,0.0,237.65257,28.758907,0.0,247.47939,20.744415,0.0,255.52966,5.1835737,0.0,270.0,7.008615,0.0,123.6901,83.0,1.0
2024-08-08 21:00:00,23.3315,1010.0,6.5775366,0.0,161.0295,6.62593,0.0,160.46326,11.154436,0.0,167.00539,12.318646,0.0,170.8699,13.404427,0.0,174.19337,16.984974,0.0,181.66025,20.772505,0.0,188.97255,24.728146,0.0,212.82854,28.848047,0.0,229.9698,33.449364,0.0,224.21527,42.671116,0.0,228.07755,64.35581,0.0,237.75005,97.9943,0.0,241.57104,80.05223,0.0,240.94548,66.141365,0.0,235.37578,28.131634,0.0,241.07367,16.95839,0.0,263.41815,3.9413056,0.0,279.46225,7.5562916,0.0,120.96369,100.0,1.0
2024-08-08 22:00:00,22.5315,1009.2,4.123507,0.0,171.86998,4.2730646,0.0,171.86998,8.454137,0.0,171.46931,11.395687,0.0,172.33328,14.327388,0.0,173.6599,19.206535,0.0,177.79745,21.329952,0.0,180.7252,22.991032,0.0,210.6772,26.2405,0.0,224.9999,32.53957,0.0,234.7275,39.445004,0.0,227.66306,76.802864,0.0,242.35411,100.23296,0.0,239.29039,87.922806,0.0,240.41232,62.56964,0.0,238.12044,28.45069,0.0,239.9315,16.198666,0.0,270.0,2.671553,0.0,284.03625,7.244264,0.0,116.56499,6.0,1.0
2024-08-08 23:00:00,20.5315,1009.4,2.8302736,0.0,164.05453,2.9329264,0.0,164.05453,6.2355194,0.0,166.42955,9.379438,0.0,174.68555,12.657562,0.0,180.0,19.514559,0.0,185.06352,23.106377,0.0,186.70975,23.163818,0.0,211.39021,24.727945,0.0,228.62158,34.347286,0.0,234.21094,53.17902,0.0,226.97493,82.59732,0.0,242.42995,104.678986,0.0,238.67136,93.13318,0.0,238.07916,70.008224,0.0,239.4001,30.803034,0.0,247.75093,16.95839,0.0,276.58185,4.5816746,0.0,278.13,7.8826113,0.0,80.53775,100.0,1.0
2024-08-09 00:00:00,20.981499,1009.5,4.8634863,0.0,182.29056,4.8386154,0.0,182.3859,13.573112,0.0,189.75235,17.45366,0.0,196.63103,18.67844,0.0,201.28647,20.290272,0.0,202.8337,20.705727,0.0,202.21765,24.467869,0.0,216.08516,24.916649,0.0,217.07317,30.864305,0.0,219.0355,40.841206,0.0,228.21558,78.81812,0.0,243.64565,108.54606,0.0,236.68936,94.755424,0.0,234.46223,70.34027,0.0,238.94579,31.907673,0.0,246.0375,13.622299,0.0,272.72626,1.4488529,0.0,243.43501,9.2771845,0.0,77.90526,100.0,1.0
2024-08-09 01:00:00,19.481499,1009.6,2.372759,0.0,145.0079,2.2967033,0.0,142.12495,8.281851,0.0,190.17545,13.592966,0.0,192.926,17.837597,0.0,188.74608,22.824902,0.0,191.18877,23.613413,0.0,202.1664,23.267838,0.0,221.49637,29.410858,0.0,212.73521,31.26972,0.0,214.0194,34.365616,0.0,225.76381,86.27186,0.0,237.26477,113.00309,0.0,233.39284,102.76442,0.0,233.20227,63.97633,0.0,236.14896,28.109238,0.0,244.02565,12.328027,0.0,273.01273,3.2397335,0.0,216.86998,12.104643,0.0,74.47583,100.0,0.0
2024-08-09 02:00:00,17.8815,1009.8,2.0663304,0.0,138.81418,2.141275,0.0,138.81416,7.803851,0.0,172.30405,13.033137,0.0,179.04518,17.417353,0.0,182.23112,20.914734,0.0,188.79733,21.76128,0.0,191.44931,20.69231,0.0,204.90474,32.99492,0.0,206.22191,39.8632,0.0,224.34154,42.808636,0.0,230.52756,96.70699,0.0,237.5877,113.15903,0.0,230.11047,103.624886,0.0,230.83664,69.187836,0.0,236.45872,27.136515,0.0,236.68936,12.3790045,0.0,263.9911,4.148883,0.0,231.34016,14.488528,0.0,79.69521,100.0,0.0
2024-08-09 03:00:00,17.481499,1008.8,2.0935798,0.0,201.80147,2.1695127,0.0,201.80147,9.331065,0.0,195.59286,14.609882,0.0,191.14285,17.911907,0.0,190.17545,20.845144,0.0,187.46048,20.900185,0.0,185.93143,23.653248,0.0,200.74615,32.35882,0.0,212.17119,36.544426,0.0,217.07315,43.93155,0.0,217.20801,102.12306,0.0,232.47566,115.98969,0.0,227.03734,100.36483,0.0,226.30782,68.31767,0.0,234.65175,26.965794,0.0,234.78232,10.686212,0.0,284.03625,2.8977058,0.0,243.43501,13.10391,0.0,98.530685,100.0,0.0
2024-08-09 04:00:00,17.0315,1008.6,2.6079352,0.0,153.43501,2.7025235,0.0,153.43501,10.469548,0.0,176.56644,16.975498,0.0,183.66771,19.850603,0.0,187.85323,21.439346,0.0,189.24603,21.881527,0.0,189.22981,25.331717,0.0,205.88698,35.68602,0.0,201.80147,39.41306,0.0,207.40749,43.542786,0.0,216.52895,103.69172,0.0,228.03947,112.25197,0.0,224.76614,97.616554,0.0,226.34465,64.87561,0.0,230.26773,26.636835,0.0,228.94528,11.091061,0.0,263.29025,3.9413056,0.0,189.46225,12.730133,0.0,104.74361,87.0,0.0
2024-08-09 05:00:00,16.5815,1009.0,2.1732793,0.0,169.6952,2.2521029,0.0,169.6952,11.771836,0.0,186.1154,19.522846,0.0,200.85454,22.17033,0.0,203.42871,22.564796,0.0,198.43504,22.453646,0.0,198.2172,27.63675,0.0,202.83368,41.911102,0.0,198.43504,42.041702,0.0,208.53989,56.263268,0.0,218.45374,100.34809,0.0,224.21527,109.50874,0.0,219.71872,98.08637,0.0,223.39404,61.69119,0.0,233.97253,28.42116,0.0,226.8476,10.079684,0.0,224.9999,4.9346147,0.0,203.19861,11.334437,0.0,120.96369,50.0,0.0
2024-08-09 06:00:00,16.4315,1008.3,2.9735036,0.0,191.30989,2.884099,0.0,192.09474,12.381387,0.0,201.80147,21.08522,0.0,204.98122,24.553955,0.0,201.60559,25.42364,0.0,194.57425,25.819248,0.0,201.46771,29.827888,0.0,205.98918,38.921955,0.0,206.27414,44.23156,0.0,211.82741,58.824135,0.0,220.53276,97.06448,0.0,219.85449,103.82726,0.0,218.15727,96.80462,0.0,222.01564,61.72861,0.0,230.9645,29.81259,0.0,227.6426,10.12125,0.0,230.19447,3.6653402,0.0,224.9999,9.890476,0.0,121.60746,57.0,0.0
2024-08-09 07:00:00,16.2815,1008.5,4.4368973,0.0,208.8107,4.324976,0.0,207.75845,14.4930525,0.0,213.23172,22.200054,0.0,210.57915,24.811646,0.0,203.06155,26.208107,0.0,192.47046,25.538244,0.0,193.44862,28.630865,0.0,205.66515,36.38738,0.0,209.0545,44.92846,0.0,213.23172,68.0344,0.0,216.86998,95.02089,0.0,218.35477,101.857544,0.0,216.7242,92.91654,0.0,219.90784,62.55286,0.0,230.04251,29.550915,0.0,232.12495,11.463347,0.0,222.70937,4.717123,0.0,195.94547,9.277185,0.0,114.775116,100.0,0.0
2024-08-09 08:00:00,15.7315,1008.6,4.5379405,0.0,226.73567,4.566829,0.0,228.57643,11.915693,0.0,232.12495,15.000185,0.0,235.6196,16.352303,0.0,229.48468,20.339447,0.0,214.65138,24.413218,0.0,212.81136,31.188284,0.0,208.21725,41.489872,0.0,206.56499,45.249695,0.0,209.1342,72.06496,0.0,213.26144,95.974884,0.0,214.54843,102.272995,0.0,212.58253,90.98288,0.0,217.76768,60.540554,0.0,227.60262,29.550915,0.0,232.12495,14.775457,0.0,217.87505,3.4892995,0.0,248.19853,8.813027,0.0,107.10281,80.0,0.0
2024-08-09 09:00:00,14.4315,1008.3,3.2351944,0.0,237.26477,3.3525333,0.0,237.26477,11.216926,0.0,243.43501,14.56623,0.0,249.94382,14.60637,0.0,248.19853,18.790667,0.0,224.9999,24.934607,0.0,213.51804,32.845905,0.0,208.65701,43.664944,0.0,207.08347,47.23349,0.0,206.91647,71.568054,0.0,211.67542,97.67675,0.0,211.15924,101.92553,0.0,212.27562,90.32525,0.0,216.54118,60.03568,0.0,223.68819,30.734808,0.0,235.30478,16.042406,0.0,223.36346,3.7781458,0.0,239.0363,10.467898,0.0,111.801476,17.0,0.0
2024-08-09 10:00:00,13.3315,1008.7,2.9671428,0.0,238.39255,2.7984135,0.0,239.74364,11.503427,0.0,245.29759,14.562992,0.0,252.64589,14.160607,0.0,245.48038,18.442692,0.0,224.9999,22.897234,0.0,217.8158,31.305109,0.0,217.60606,44.464413,0.0,207.83798,48.978943,0.0,207.58194,73.638214,0.0,208.36896,96.85665,0.0,208.7939,100.065285,0.0,209.0545,88.237404,0.0,213.9235,59.67445,0.0,221.47845,28.933558,0.0,235.95401,16.003103,0.0,238.24055,3.9413056,0.0,189.46225,9.2771845,0.0,102.09474,1.0,0.0
2024-08-09 11:00:00,12.6815,1008.8,2.889726,0.0,222.27362,2.9945345,0.0,222.27362,12.160654,0.0,241.23245,14.720852,0.0,248.3555,13.730149,0.0,237.09476,18.79872,0.0,217.01997,21.16357,0.0,209.83545,31.796396,0.0,212.51749,45.452026,0.0,207.81032,47.53032,0.0,207.61295,70.008224,0.0,210.5999,97.736916,0.0,208.94383,101.71112,0.0,206.89143,90.75418,0.0,213.34972,62.233246,0.0,218.65984,26.636835,0.0,228.94528,14.959011,0.0,252.3498,3.9413056,0.0,189.46225,9.163349,0.0,98.13002,19.0,1.0
2024-08-09 12:00:00,14.231501,1008.8,4.40699,0.0,228.57643,4.436128,0.0,230.52756,10.502877,0.0,238.84074,13.696678,0.0,242.62238,13.666746,0.0,235.78426,17.523588,0.0,218.15727,19.076944,0.0,206.9276,31.369629,0.0,216.74756,43.29687,0.0,208.65701,48.785694,0.0,210.31113,68.48033,0.0,212.6375,98.83257,0.0,207.74095,102.637695,0.0,204.62355,90.3996,0.0,213.00665,61.69119,0.0,216.02747,26.715527,0.0,219.09386,9.890476,0.0,238.39255,4.0979743,0.0,198.43504,9.911678,0.0,78.6901,11.0,1.0
2024-08-09 13:00:00,16.0815,1008.9,5.487691,0.0,247.06787,5.4237823,0.0,248.19853,9.470482,0.0,247.96371,11.778364,0.0,247.21756,13.748739,0.0,242.5925,16.639261,0.0,218.3952,17.456938,0.0,211.72356,30.426277,0.0,220.53276,41.59558,0.0,210.65059,46.782467,0.0,210.82759,67.23989,0.0,212.00534,95.917984,0.0,206.04572,100.73435,0.0,203.10184,90.120514,0.0,211.17563,62.179253,0.0,213.52449,27.221474,0.0,218.23387,11.147696,0.0,215.53777,3.2397332,0.0,180.0,13.66845,0.0,84.55976,3.0,1.0
2024-08-09 14:00:00,17.3815,1008.4,6.355495,0.0,246.57129,6.3219543,0.0,247.52052,10.054473,0.0,249.30447,11.337588,0.0,249.82925,12.171975,0.0,248.19853,14.631524,0.0,227.72636,15.34842,0.0,219.2894,27.77661,0.0,221.57603,40.32091,0.0,212.47118,46.782467,0.0,210.82759,69.78599,0.0,211.32863,95.547424,0.0,202.73946,99.381165,0.0,199.0257,91.85772,0.0,206.38425,64.35581,0.0,212.24994,27.344578,0.0,216.32692,14.342911,0.0,198.43504,4.3465586,0.0,153.43501,14.31361,0.0,95.19434,3.0,1.0
2024-08-09 15:00:00,18.8815,1007.9,5.5254316,0.0,230.71062,5.4424524,0.0,231.009,7.654062,0.0,235.0079,8.795476,0.0,237.09476,9.032636,0.0,238.29861,11.877126,0.0,230.04251,13.5662155,0.0,222.58044,25.598572,0.0,223.93918,37.248783,0.0,213.87857,44.23156,0.0,211.82741,69.78599,0.0,211.32863,96.01861,0.0,201.37068,98.71144,0.0,195.22218,91.05438,0.0,204.37645,65.95385,0.0,213.37785,28.42116,0.0,204.22774,15.401517,0.0,202.24907,6.7647614,0.0,163.30067,14.151369,0.0,105.945465,2.0,1.0
2024-08-09 16:00:00,20.3815,1007.7,5.606892,0.0,236.3099,5.5311947,0.0,236.88864,7.8262124,0.0,235.88548,8.434088,0.0,235.49141,8.592033,0.0,234.63745,8.956563,0.0,232.81522,11.264901,0.0,224.02907,23.229189,0.0,223.83095,36.293392,0.0,211.56175,42.44916,0.0,211.26367,68.34225,0.0,211.4295,96.93465,0.0,199.5251,99.169716,0.0,194.76266,93.63222,0.0,204.96896,63.673744,0.0,211.26367,29.279736,0.0,204.86368,15.93738,0.0,206.56499,7.244264,0.0,190.3048,16.55754,0.0,120.579155,0.0,1.0
2024-08-09 17:00:00,21.9315,1007.1,6.0727506,0.0,230.19447,6.139614,0.0,228.99101,8.456719,0.0,230.01317,9.16578,0.0,233.67308,9.406672,0.0,234.78232,9.153802,0.0,233.74606,9.371768,0.0,228.50363,21.092834,0.0,224.35634,34.9343,0.0,212.08215,40.45388,0.0,211.90807,64.78495,0.0,210.66885,93.90086,0.0,196.43423,94.59134,0.0,189.46225,92.05861,0.0,202.77501,61.745613,0.0,208.1785,30.148676,0.0,208.21725,15.67174,0.0,209.7448,4.5356264,0.0,180.0,12.225433,0.0,122.00535,12.0,1.0
2024-08-09 18:00:00,22.6815,1006.9,5.3763957,0.0,229.39879,5.287408,0.0,229.63554,7.736382,0.0,231.58191,8.915329,0.0,235.92276,9.655915,0.0,237.42595,9.897435,0.0,235.1246,9.782737,0.0,230.59937,17.787952,0.0,222.70937,31.897139,0.0,210.82759,37.69803,0.0,208.76755,62.45211,0.0,210.5559,97.91716,0.0,194.95589,94.812996,0.0,190.23474,90.12284,0.0,206.01231,61.73201,0.0,205.48915,32.006207,0.0,211.75943,13.66845,0.0,211.4295,5.7954116,0.0,153.43501,10.627115,0.0,127.568665,18.0,1.0
2024-08-09 19:00:00,23.0315,1006.9,5.83152,0.0,233.13002,5.761159,0.0,233.53067,8.528737,0.0,233.97253,9.341644,0.0,234.46223,9.7218275,0.0,234.46223,9.9918,0.0,232.0012,10.134061,0.0,228.23979,15.622928,0.0,215.39488,31.238691,0.0,208.7397,36.250282,0.0,204.27443,58.674065,0.0,210.52963,94.16652,0.0,195.56638,90.35314,0.0,190.7458,94.49364,0.0,205.15927,58.55947,0.0,204.86368,31.63679,0.0,214.9921,13.482897,0.0,215.21768,8.014658,0.0,165.96373,8.247014,0.0,135.0001,22.0,1.0
2024-08-09 20:00:00,22.7815,1007.3,6.8725123,0.0,241.2603,6.848763,0.0,241.92761,9.8259325,0.0,240.70874,10.591155,0.0,241.85849,10.823409,0.0,241.29414,10.719672,0.0,238.13406,10.262708,0.0,234.63745,13.947824,0.0,215.21768,28.336096,0.0,210.96368,34.80264,0.0,204.17911,49.85401,0.0,207.89719,89.903625,0.0,195.03787,85.019394,0.0,190.53912,90.70559,0.0,205.83282,52.83448,0.0,203.10635,30.734808,0.0,214.69522,13.357763,0.0,219.09386,12.3790045,0.0,173.99109,4.9346147,0.0,113.198616,22.0,1.0
2024-08-09 21:00:00,22.9315,1007.1,7.603372,0.0,237.52882,7.6013055,0.0,237.99466,11.255807,0.0,238.67136,11.856201,0.0,241.55717,12.1299305,0.0,243.43501,11.998842,0.0,241.85849,11.621595,0.0,239.26459,14.344825,0.0,217.40543,26.598787,0.0,212.10622,33.624622,0.0,205.08356,42.041702,0.0,204.5901,80.146576,0.0,194.03627,83.8459,0.0,188.4431,78.82612,0.0,207.40749,51.872166,0.0,200.47237,30.911877,0.0,213.02388,13.357763,0.0,219.09386,11.091061,0.0,186.70975,6.4794664,0.0,90.0,17.0,1.0
2024-08-09 22:00:00,22.1315,1006.5,7.304288,0.0,244.7989,7.3018165,0.0,245.55606,11.693642,0.0,245.72557,13.033137,0.0,246.42528,13.771018,0.0,246.80139,13.542007,0.0,245.29759,12.677461,0.0,243.43501,13.753194,0.0,223.02507,24.63305,0.0,212.54999,32.17628,0.0,205.01686,38.83358,0.0,205.7099,67.61658,0.0,198.43504,74.59271,0.0,191.01707,72.45713,0.0,207.71072,52.455677,0.0,197.98743,31.370258,0.0,218.29019,12.463503,0.0,207.89719,9.7192,0.0,180.0,9.071253,0.0,90.0,2.0,1.0
2024-08-09 23:00:00,20.8815,1006.6,8.448439,0.0,246.97447,8.305345,0.0,247.16632,13.972778,0.0,248.03938,15.688792,0.0,248.05124,16.163761,0.0,249.53764,15.581369,0.0,248.70258,13.253681,0.0,236.63362,14.43848,0.0,201.80147,24.302015,0.0,207.03078,31.006804,0.0,206.02954,37.091763,0.0,207.01259,52.707188,0.0,200.88588,58.62038,0.0,193.42184,64.64223,0.0,208.10617,48.383877,0.0,200.37653,30.204325,0.0,215.39488,12.763069,0.0,203.9625,6.1127167,0.0,212.00534,9.094364,0.0,85.91447,23.0,1.0
2024-08-10 00:00:00,19.0815,1006.6,6.5169396,0.0,252.64589,6.502301,0.0,253.81071,13.235787,0.0,254.4274,16.17291,0.0,255.21722,16.994234,0.0,256.14856,16.733599,0.0,252.89719,13.07094,0.0,231.7098,15.062887,0.0,200.85454,23.790678,0.0,201.80147,31.006804,0.0,206.02954,39.41306,0.0,207.40749,53.368153,0.0,209.0545,53.356354,0.0,204.38635,59.561775,0.0,210.7499,46.8049,0.0,201.94876,27.566303,0.0,209.57774,14.560791,0.0,200.85454,7.3877287,0.0,217.87505,11.947547,0.0,77.4712,21.0,1.0
2024-08-10 01:00:00,16.731499,1007.0,4.9175696,0.0,251.56496,4.842807,0.0,253.0724,13.895966,0.0,254.29129,17.436083,0.0,256.30994,17.602625,0.0,257.3914,15.6492195,0.0,253.55954,12.271374,0.0,230.35585,15.376539,0.0,200.40996,22.925879,0.0,205.08356,28.398994,0.0,207.1496,39.41306,0.0,207.40749,57.867115,0.0,214.04597,49.2823,0.0,208.24963,55.170673,0.0,213.50346,46.453754,0.0,202.98874,30.563583,0.0,212.00534,15.360573,0.0,207.64589,1.94384,0.0,270.0,11.823917,0.0,80.53775,21.0,0.0
2024-08-10 02:00:00,14.981501,1007.4,4.432637,0.0,254.74483,4.3993893,0.0,254.05453,14.702542,0.0,255.17346,18.61373,0.0,258.559,18.707138,0.0,258.147,15.900606,0.0,248.19853,13.587688,0.0,229.02837,16.960445,0.0,209.60435,21.973928,0.0,210.17343,27.528204,0.0,206.56499,40.28749,0.0,207.80136,60.130005,0.0,217.11694,48.009304,0.0,211.75943,56.456944,0.0,211.86594,46.8049,0.0,201.94876,30.225166,0.0,210.96368,16.198666,0.0,216.86998,1.4488529,0.0,116.56499,11.66304,0.0,90.0,0.0,0.0
2024-08-10 03:00:00,13.981501,1007.2,3.935976,0.0,249.77505,4.078732,0.0,249.77505,13.943045,0.0,257.00537,17.784304,0.0,261.57312,17.550308,0.0,262.6005,14.804295,0.0,254.57777,13.662582,0.0,232.22426,17.430754,0.0,217.97165,22.19926,0.0,211.15924,28.109238,0.0,205.97433,45.20792,0.0,207.29948,68.81975,0.0,217.73311,51.06872,0.0,215.70677,55.360588,0.0,212.57405,45.605507,0.0,202.55728,29.1576,0.0,216.86998,14.21058,0.0,223.1524,0.6479467,0.0,90.0,13.357763,0.0,104.03627,0.0,0.0
2024-08-10 04:00:00,13.781501,1007.8,4.6204553,0.0,255.37909,4.544563,0.0,257.19574,14.986542,0.0,261.983,18.245153,0.0,270.68204,17.073711,0.0,276.84268,13.124252,0.0,263.5413,12.654443,0.0,236.3099,16.867477,0.0,220.97163,21.822412,0.0,211.75943,30.14171,0.0,205.4633,50.42341,0.0,205.90645,73.86024,0.0,213.55069,52.83448,0.0,213.49521,53.024845,0.0,212.52487,44.633133,0.0,207.68097,26.439083,0.0,216.02747,12.861375,0.0,220.91429,5.4980097,0.0,135.0001,12.104643,0.0,105.52418,0.0,0.0
2024-08-10 05:00:00,12.981501,1007.9,4.875126,0.0,265.42615,5.0519443,0.0,265.42615,15.581089,0.0,263.06573,18.466158,0.0,271.34784,16.374157,0.0,276.3401,11.291785,0.0,258.6901,12.43071,0.0,235.6196,16.75724,0.0,216.86998,22.326378,0.0,207.072,30.727978,0.0,204.94388,51.57997,0.0,206.88686,75.14506,0.0,209.4384,54.769703,0.0,205.95871,46.7241,0.0,213.6901,42.31543,0.0,205.38786,26.31174,0.0,217.99878,12.958934,0.0,216.86998,5.536059,0.0,159.44388,10.14197,0.0,116.56499,2.0,0.0
2024-08-10 06:00:00,12.281501,1007.4,4.673308,0.0,253.0724,4.65047,0.0,252.3498,14.601165,0.0,256.75946,17.857094,0.0,265.81516,14.707453,0.0,272.6425,10.088284,0.0,257.3196,11.082251,0.0,235.92276,15.808749,0.0,212.00534,22.53087,0.0,208.07239,28.977057,0.0,206.56499,51.002914,0.0,207.21602,69.25759,0.0,206.08554,51.608456,0.0,208.49554,44.23156,0.0,211.82741,43.184563,0.0,207.71841,27.344578,0.0,216.32692,11.463347,0.0,222.70937,6.978599,0.0,158.19853,9.277185,0.0,114.775116,0.0,0.0
2024-08-10 07:00:00,11.3315,1007.2,4.0866895,0.0,244.65387,4.0537853,0.0,243.43501,13.354083,0.0,252.69939,16.621687,0.0,263.24652,14.059225,0.0,265.38943,11.2891035,0.0,253.5399,12.133992,0.0,237.72438,15.550865,0.0,217.11694,19.978115,0.0,215.09589,26.37549,0.0,207.824,46.943726,0.0,206.21132,65.16295,0.0,199.1557,51.052277,0.0,203.9625,43.489723,0.0,213.45334,41.559605,0.0,210.96368,24.493755,0.0,217.47626,11.536363,0.0,231.84273,9.094364,0.0,184.08554,5.536059,0.0,110.55613,43.0,0.0
2024-08-10 08:00:00,10.4315,1007.6,3.5043075,0.0,236.3099,3.631407,0.0,236.3099,13.196119,0.0,240.5929,16.277573,0.0,251.3232,14.592372,0.0,253.81071,11.520032,0.0,250.0168,12.480451,0.0,231.14662,15.35095,0.0,216.11943,18.909088,0.0,217.40543,22.34242,0.0,209.53868,34.493652,0.0,208.00908,55.738483,0.0,197.59251,44.670742,0.0,203.9625,41.34692,0.0,212.19571,39.715485,0.0,208.23735,22.295391,0.0,215.53777,11.681025,0.0,213.6901,8.448192,0.0,212.47118,7.8023114,0.0,94.76356,1.0,0.0
2024-08-10 09:00:00,10.031501,1007.2,3.3443089,0.0,215.53777,3.3037667,0.0,217.56866,12.416621,0.0,233.90163,16.429008,0.0,245.8068,15.010022,0.0,251.56496,11.148794,0.0,247.96371,13.619836,0.0,230.6307,16.177464,0.0,219.95749,17.25213,0.0,219.80553,19.449196,0.0,209.98155,22.34242,0.0,209.53868,41.030937,0.0,201.29742,39.715485,0.0,208.23735,39.35976,0.0,212.90524,38.27824,0.0,213.95909,21.925121,0.0,214.15974,12.958934,0.0,216.86998,4.148883,0.0,218.65984,7.1274137,0.0,90.0,0.0,0.0
2024-08-10 10:00:00,9.731501,1007.2,3.3947709,0.0,203.6294,3.3343294,0.0,205.01686,12.267957,0.0,224.3098,16.137875,0.0,241.02039,14.735216,0.0,249.341,11.668853,0.0,245.05612,14.826673,0.0,236.88866,17.06937,0.0,226.5911,16.25613,0.0,227.20262,16.198666,0.0,216.86998,13.775536,0.0,221.18582,28.45069,0.0,210.0685,35.067028,0.0,207.51192,38.11337,0.0,215.3113,35.63707,0.0,216.86998,21.925121,0.0,214.15974,11.536363,0.0,218.15727,3.7781458,0.0,210.96368,8.813027,0.0,72.89719,2.0,0.0
2024-08-10 11:00:00,10.231501,1007.8,3.1162126,0.0,176.42374,3.229236,0.0,176.42374,10.868784,0.0,202.6199,13.98298,0.0,223.11183,13.837634,0.0,231.63248,13.103477,0.0,235.71307,14.531225,0.0,234.83348,17.495071,0.0,233.56905,16.91511,0.0,229.23648,16.198666,0.0,233.13002,18.55437,0.0,245.22488,23.982782,0.0,231.58191,34.68785,0.0,212.79953,36.029564,0.0,217.6943,33.699455,0.0,217.97166,21.450853,0.0,205.01686,8.717231,0.0,228.01286,3.3038929,0.0,191.30989,8.813027,0.0,72.89719,4.0,1.0
2024-08-10 12:00:00,12.5815,1008.2,4.3465586,0.0,206.56499,4.2349114,0.0,205.34613,10.396267,0.0,210.17343,15.667731,0.0,223.87679,15.602476,0.0,231.46979,14.5672455,0.0,232.54935,14.37996,0.0,230.3322,14.7006,0.0,226.84758,15.111262,0.0,232.12495,18.003126,0.0,239.74365,23.974026,0.0,251.07526,26.119566,0.0,240.25522,33.03893,0.0,221.82008,31.108189,0.0,215.6765,32.28049,0.0,218.48022,19.738459,0.0,203.19861,7.8023114,0.0,221.63345,3.2397335,0.0,143.13002,9.740774,0.0,86.186005,4.0,1.0
2024-08-10 13:00:00,14.6315,1007.6,5.3623214,0.0,223.53127,5.42004,0.0,221.98714,9.04579,0.0,220.31403,11.982841,0.0,223.53127,14.933245,0.0,230.52756,15.782129,0.0,239.0363,15.06563,0.0,233.74606,14.93182,0.0,224.09071,15.631837,0.0,227.29063,17.446497,0.0,238.67136,26.439083,0.0,252.89719,28.131634,0.0,241.07367,30.294538,0.0,228.46832,30.563583,0.0,212.00534,31.490477,0.0,216.6342,21.450853,0.0,205.01686,6.887768,0.0,221.18582,1.4488529,0.0,153.43501,8.195949,0.0,71.564964,18.0,1.0
